,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD,TD,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD_RANK,TD_RANK,CFID,CFPARAMS
122,1630558,Davion Mitchell,Davion,1610612758,SAC,23.0,56,21,35,0.375,25.7,4.2,10.4,0.404,1.4,4.3,0.317,0.4,0.8,0.568,0.5,1.7,2.3,3.4,1.2,0.7,0.3,0.5,1.9,1.1,10.2,-2.1,19.8,0,0,54,222,28,433,168,143,122,398,154,139,316,408,374,466,330,362,366,94,163,197,272,185,209,281,162,423,199,226,34,5,"1630558,1610612758"
123,202722,Davis Bertans,Davis,1610612742,DAL,29.0,38,18,20,0.474,15.0,1.9,5.3,0.363,1.5,4.5,0.331,0.8,0.8,0.938,0.2,1.7,1.9,0.5,0.4,0.3,0.2,0.0,1.6,0.8,6.1,0.1,10.3,0,0,290,261,211,332,352,353,294,481,133,127,279,309,350,35,513,365,421,470,461,421,343,512,302,379,316,258,383,226,34,5,"202722,1610612742"
124,1628432,Davon Reed,Davon,1610612743,DEN,26.0,31,20,11,0.645,13.1,1.5,3.2,0.48,0.7,1.7,0.434,0.2,0.2,0.857,0.4,2.1,2.4,1.0,0.3,0.5,0.1,0.1,1.3,0.2,4.0,0.5,10.0,0,0,346,232,388,129,391,399,437,179,280,338,36,491,509,103,431,324,349,357,512,285,454,497,364,520,404,224,388,226,34,5,"1628432,1610612743"
125,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,20.0,32,12,20,0.375,12.2,2.7,4.7,0.577,0.1,0.2,0.286,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.9,0.3,0.5,0.4,1.9,1.1,6.2,1.8,14.4,2,0,339,359,211,433,408,266,335,58,472,507,381,316,272,458,26,276,114,445,248,424,155,206,214,298,313,132,304,119,34,5,"1630549,1610612751"
126,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,24.0,51,20,31,0.392,34.7,8.3,17.7,0.467,1.0,3.8,0.268,4.4,5.9,0.748,0.4,3.4,3.9,5.3,2.8,1.1,0.5,0.8,2.9,4.9,22.0,-3.4,36.5,3,0,131,232,60,420,25,23,23,204,200,160,406,19,16,297,382,145,208,38,34,64,169,49,30,21,25,488,43,103,34,5,"1628368,1610612758"
127,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,24.0,32,15,17,0.469,28.9,4.7,10.6,0.44,1.4,3.6,0.379,2.0,2.8,0.722,0.5,2.8,3.3,1.3,1.3,0.6,0.3,0.7,3.0,2.7,12.7,-0.5,20.2,1,0,339,291,285,338,121,119,116,290,150,169,122,97,90,335,341,210,248,271,144,242,241,91,21,87,122,302,190,159,34,5,"1629631,1610612737"
128,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,23.0,54,36,18,0.667,22.7,3.6,9.3,0.386,1.6,4.7,0.343,1.2,1.7,0.733,1.0,3.6,4.6,2.7,1.5,1.6,0.5,0.5,1.7,1.4,10.0,4.1,24.5,1,0,87,24,257,98,213,177,143,443,116,117,231,198,199,325,185,132,141,121,122,14,128,154,266,227,167,48,127,159,34,5,"1629001,1610612763"
129,201599,DeAndre Jordan,DeAndre,1610612747,LAL,33.0,32,15,17,0.469,12.8,1.9,2.8,0.674,0.0,0.0,0.0,0.4,0.8,0.462,1.6,3.8,5.4,0.4,0.7,0.3,0.8,0.2,1.6,0.8,4.1,-3.4,13.9,0,0,339,291,285,338,396,361,456,17,492,544,492,439,367,502,78,118,97,482,348,424,63,405,299,357,397,489,311,226,34,5,"201599,1610612747"
130,1627761,DeAndre' Bembry,DeAndre',1610612749,MIL,27.0,50,26,24,0.52,19.6,2.5,4.3,0.571,0.3,0.7,0.417,0.4,0.7,0.6,0.8,2.3,3.1,1.3,0.6,1.0,0.5,0.4,2.2,0.7,5.7,-0.2,15.1,0,0,149,133,142,277,260,297,354,60,401,445,48,418,396,447,223,298,278,278,370,111,136,203,146,391,333,278,288,226,34,5,"1627761,1610612749"
131,1630610,DeJon Jarreau,DeJon,1610612754,IND,24.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,571,565,535,565,592,562,583,562,492,544,492,520,526,520,543,567,572,548,546,525,498,512,569,542,566,114,584,226,34,5,"1630610,1610612754"
132,201942,DeMar DeRozan,DeMar,1610612741,CHI,32.0,58,37,21,0.638,35.7,10.3,20.0,0.516,0.7,1.8,0.358,6.9,8.0,0.864,0.8,4.5,5.3,5.0,2.3,0.9,0.3,1.2,2.2,5.7,28.2,3.7,43.5,5,0,26,21,195,140,13,3,11,110,303,326,193,5,5,91,215,78,103,48,54,126,259,18,148,9,5,55,16,78,34,5,"201942,1610612741"
133,202326,DeMarcus Cousins,DeMarcus,1610612743,DEN,31.0,27,21,6,0.778,15.7,3.0,6.9,0.432,0.7,2.6,0.286,1.9,2.5,0.75,1.6,4.5,6.1,1.3,1.5,0.9,0.4,0.6,2.8,3.1,8.6,2.6,20.2,2,0,370,222,447,49,339,238,213,313,281,241,381,116,109,274,79,77,66,279,117,135,171,99,36,66,209,89,192,119,34,5,"202326,1610612743"
134,1629731,Dean Wade,Dean,1610612739,CLE,25.0,46,25,21,0.543,19.1,1.9,4.2,0.451,1.0,2.9,0.364,0.4,0.6,0.655,0.6,2.4,3.0,1.1,0.3,0.6,0.1,0.1,1.6,0.6,5.3,0.3,12.3,1,0,205,152,195,249,269,354,359,253,195,216,177,422,420,412,281,289,286,315,471,275,427,474,287,416,347,231,347,159,34,5,"1629731,1610612739"
135,1629028,Deandre Ayton,Deandre,1610612756,PHX,23.0,40,31,9,0.775,29.3,7.2,11.3,0.639,0.1,0.3,0.364,1.9,2.7,0.717,2.6,7.5,10.0,1.4,1.7,0.8,0.9,0.7,2.3,2.3,16.5,4.5,33.9,19,0,277,73,409,52,113,33,103,33,455,503,177,115,99,342,25,16,15,245,99,165,59,66,118,115,70,37,57,26,34,5,"1629028,1610612756"
136,1629686,Deividas Sirvydis,Deividas,1610612765,DET,21.0,3,1,2,0.333,8.9,0.3,3.3,0.1,0.3,2.3,0.143,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,1.0,0.3,0.3,1.3,0.3,1.0,-9.3,7.9,0,0,523,520,508,462,472,542,421,560,384,269,476,520,526,520,543,330,393,497,546,88,245,274,358,490,541,586,435,226,34,5,"1629686,1610612765"
137,1627749,Dejounte Murray,Dejounte,1610612759,SAS,25.0,54,23,31,0.426,34.6,8.3,18.0,0.461,1.3,4.0,0.318,2.3,3.0,0.769,1.3,7.0,8.3,9.4,2.5,2.0,0.3,0.8,2.0,2.9,20.1,0.8,48.8,30,12,87,190,60,382,31,22,22,224,163,148,315,84,82,242,116,20,30,3,47,3,245,51,177,73,33,205,8,11,2,5,"1627749,1610612759"
138,1626153,Delon Wright,Delon,1610612737,ATL,29.0,55,28,27,0.509,18.1,1.6,3.5,0.448,0.6,1.4,0.392,0.6,0.8,0.833,0.7,2.2,2.9,2.4,0.7,1.0,0.2,0.2,0.7,1.0,4.4,0.2,14.3,0,0,71,108,101,284,290,393,407,267,325,367,95,352,377,145,268,310,313,144,350,88,353,386,493,317,388,244,305,226,34,5,"1626153,1610612737"
139,1630166,Deni Avdija,Deni,1610612764,WAS,21.0,60,27,33,0.45,23.7,2.8,6.4,0.44,0.9,2.9,0.31,1.2,1.5,0.767,0.6,4.5,5.2,1.7,0.9,0.8,0.6,0.4,2.4,1.3,7.7,0.5,19.6,2,0,12,122,43,357,199,251,229,287,235,219,332,217,226,247,280,75,110,221,253,165,116,224,109,258,246,218,202,119,34,5,"1630166,1610612764"
140,203471,Dennis Schroder,Dennis,1610612745,HOU,28.0,54,28,26,0.519,29.3,5.1,11.9,0.431,1.3,4.0,0.335,2.5,2.9,0.849,0.6,2.9,3.5,4.6,2.2,0.8,0.1,0.9,2.5,3.0,14.1,0.3,25.7,1,0,87,108,116,282,111,101,92,317,159,150,254,75,83,122,290,207,239,54,58,159,436,40,85,68,101,238,116,159,34,5,"203471,1610612745"
141,1628372,Dennis Smith Jr.,Dennis,1610612757,POR,24.0,37,15,22,0.405,17.3,2.1,5.1,0.418,0.2,0.7,0.222,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.4,1.2,0.3,0.5,1.4,1.4,5.6,-3.7,17.0,0,0,298,291,176,404,304,331,304,352,440,444,445,221,189,411,328,354,353,86,131,44,262,140,340,226,337,505,244,226,34,5,"1628372,1610612757"
142,1627756,Denzel Valentine,Denzel,1610612762,UTA,28.0,24,14,10,0.583,9.2,1.0,2.8,0.379,0.8,2.0,0.404,0.0,0.0,0.0,0.4,1.4,1.8,0.5,0.5,0.3,0.0,0.0,0.8,0.1,2.9,-1.1,6.2,0,0,390,315,394,208,463,464,459,454,263,313,69,520,526,520,411,416,430,472,413,401,498,505,483,539,466,360,477,226,34,5,"1627756,1610612762"
143,202324,Derrick Favors,Derrick,1610612760,OKC,30.0,39,15,24,0.385,16.7,2.4,4.7,0.516,0.1,0.4,0.125,0.4,0.6,0.64,1.5,3.2,4.7,0.6,0.2,0.4,0.3,0.2,1.6,0.7,5.3,-3.7,13.9,1,0,285,291,142,424,315,305,332,107,480,481,482,423,414,425,94,170,131,423,519,357,270,415,292,400,348,502,310,159,34,5,"202324,1610612760"
144,1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,25.0,37,25,12,0.676,17.7,2.2,3.9,0.552,0.4,1.1,0.381,1.2,1.5,0.8,1.3,2.2,3.5,0.5,0.5,0.4,0.7,0.4,2.3,1.3,5.9,1.5,13.8,0,0,298,152,369,95,296,330,379,72,359,393,119,205,233,201,122,309,237,441,408,360,82,244,119,253,324,151,316,226,34,5,"1627884,1610612741"
145,201565,Derrick Rose,Derrick,1610612752,NYK,33.0,26,11,15,0.423,24.5,4.7,10.5,0.445,1.4,3.5,0.402,1.2,1.2,0.968,0.8,2.2,3.0,4.0,1.5,0.8,0.5,0.7,0.6,1.0,12.0,3.5,23.9,0,0,377,380,322,388,186,118,118,278,142,177,72,216,292,29,218,311,286,70,119,147,163,93,507,306,130,58,135,226,34,5,"201565,1610612752"
146,1628476,Derrick Walton Jr.,Derrick,1610612765,DET,26.0,3,1,2,0.333,36.1,2.0,8.7,0.231,1.0,4.3,0.231,1.3,1.3,1.0,0.7,2.7,3.3,7.0,3.7,2.3,1.3,0.3,2.7,1.3,6.3,-1.0,28.2,0,0,523,520,508,462,10,341,157,548,203,135,440,184,258,1,262,240,250,14,8,1,20,274,48,233,302,340,96,226,34,5,"1628476,1610612765"
147,1628401,Derrick White,Derrick,1610612738,BOS,27.0,56,25,31,0.446,29.8,4.8,11.4,0.422,1.6,5.3,0.306,2.8,3.2,0.86,0.6,3.0,3.5,5.3,1.7,1.0,0.9,0.4,2.4,3.7,14.0,1.9,30.1,2,0,54,152,60,360,101,115,102,340,117,84,343,62,70,98,318,195,233,40,94,86,53,246,105,41,103,128,79,119,34,5,"1628401,1610612738"
148,1630217,Desmond Bane,Desmond,1610612763,MEM,23.0,59,41,18,0.695,30.1,6.5,14.4,0.45,2.8,6.9,0.408,1.8,1.9,0.904,0.6,3.8,4.4,2.6,1.6,1.1,0.4,0.8,2.6,1.4,17.5,2.9,29.8,0,0,16,9,257,74,93,58,55,258,21,35,60,127,165,48,305,114,161,132,112,62,187,47,56,222,58,74,82,226,34,5,"1630217,1610612763"
149,1626164,Devin Booker,Devin,1610612756,PHX,25.0,54,44,10,0.815,34.4,9.3,20.8,0.448,2.6,7.1,0.368,4.4,5.1,0.864,0.8,4.4,5.2,4.6,2.4,1.1,0.4,0.9,2.5,4.4,25.6,5.9,41.0,3,0,87,4,394,37,36,11,4,268,30,32,160,22,30,90,230,80,109,52,48,58,212,35,82,26,12,19,25,103,34,5,"1626164,1610612756"
150,1630170,Devin Vassell,Devin,1610612759,SAS,21.0,54,21,33,0.389,26.2,4.5,10.4,0.432,1.7,5.1,0.343,1.0,1.2,0.813,0.6,3.7,4.3,1.8,0.8,1.0,0.6,0.4,2.1,1.3,11.7,1.0,23.7,1,0,87,222,43,421,159,129,121,314,100,96,227,274,293,178,306,123,168,206,313,104,105,236,172,247,135,179,138,159,34,5,"1630170,1610612759"
151,1629653,Devon Dotson,Devon,1610612741,CHI,22.0,11,5,6,0.455,7.7,1.0,2.1,0.478,0.2,0.8,0.222,0.5,0.8,0.556,0.1,0.7,0.8,1.4,0.5,0.1,0.0,0.2,1.0,0.6,2.6,-0.2,5.5,0,0,458,452,447,352,487,466,489,183,431,438,445,403,362,467,535,518,543,258,437,513,498,410,433,413,479,276,495,226,34,5,"1629653,1610612741"
152,1629719,Devontae Cacok,Devontae,1610612759,SAS,25.0,11,4,7,0.364,8.4,1.6,2.4,0.692,0.0,0.0,0.0,0.4,0.6,0.571,0.6,2.6,3.3,0.5,0.2,0.6,0.6,0.2,1.1,0.4,3.6,0.0,11.9,0,0,458,466,433,442,478,387,479,14,492,544,492,446,415,464,275,245,259,473,530,237,102,410,417,486,422,259,356,226,34,5,"1629719,1610612759"
153,1628984,Devonte' Graham,Devonte',1610612740,NOP,27.0,57,24,33,0.421,30.4,4.2,11.7,0.362,2.8,8.1,0.342,1.7,2.0,0.843,0.5,2.0,2.5,4.4,1.5,0.9,0.2,0.4,1.4,1.9,12.9,0.1,24.2,0,0,39,170,43,389,90,140,96,486,24,14,234,135,153,132,363,329,344,61,118,122,392,269,341,148,117,252,132,226,34,5,"1628984,1610612740"
154,203473,Dewayne Dedmon,Dewayne,1610612748,MIA,32.0,52,34,18,0.654,16.3,2.6,4.5,0.584,0.3,0.6,0.516,1.1,1.4,0.784,1.8,4.3,6.1,0.8,1.1,0.4,0.6,0.4,2.4,1.4,6.7,1.9,16.9,3,0,119,37,257,119,324,278,343,56,396,457,8,228,244,224,65,87,65,402,194,372,123,239,98,220,286,126,250,103,34,5,"203473,1610612748"
155,1629712,Didi Louzada,Didi,1610612757,POR,22.0,2,0,2,0.0,3.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0,0,545,565,508,565,558,562,527,562,492,357,492,520,526,520,169,567,512,454,546,525,498,512,569,542,566,412,566,226,34,5,"1629712,1610612757"
156,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,21,13,8,0.619,27.9,6.9,16.2,0.426,1.6,4.8,0.327,3.0,3.4,0.889,0.8,2.5,3.3,2.7,1.8,1.3,0.2,1.0,3.3,3.4,18.4,5.1,29.1,0,0,410,334,421,161,136,46,34,329,123,112,292,51,60,56,217,275,258,119,87,36,362,23,7,55,47,24,87,226,34,5,"1628415,1610612763"
157,1627734,Domantas Sabonis,Domantas,1610612758,SAC,25.0,54,19,35,0.352,34.5,7.2,12.4,0.582,0.7,2.1,0.319,3.7,5.1,0.734,3.3,8.9,12.2,5.1,3.1,1.0,0.5,0.8,3.2,5.1,18.9,0.4,42.4,40,5,87,249,28,454,34,34,84,57,293,289,311,36,28,324,8,6,3,46,20,104,162,57,10,19,43,226,18,2,6,5,"1627734,1610612758"
158,1628378,Donovan Mitchell,Donovan,1610612762,UTA,25.0,48,33,15,0.688,33.5,9.3,20.3,0.457,3.5,9.6,0.362,3.9,4.5,0.87,0.9,3.3,4.1,5.2,2.9,1.6,0.3,0.8,2.4,3.9,25.9,6.3,41.3,1,0,180,48,322,83,50,12,9,236,3,4,188,32,41,80,203,167,186,43,24,13,310,62,96,37,9,14,24,159,34,5,"1628378,1610612762"
159,1628978,Donte DiVincenzo,Donte,1610612758,SAC,25.0,23,14,9,0.609,20.8,2.4,7.1,0.337,1.3,4.6,0.292,1.4,1.6,0.865,1.0,2.6,3.6,2.1,1.5,0.8,0.1,0.3,1.5,1.4,7.5,-1.0,16.3,0,0,398,315,409,170,238,308,202,504,156,122,372,173,208,88,187,250,230,169,116,155,427,306,310,219,256,336,258,226,34,5,"1628978,1610612758"
160,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,28.0,60,36,24,0.6,32.8,3.7,8.4,0.445,1.9,5.1,0.374,0.8,1.1,0.691,1.6,3.3,4.9,1.9,1.1,1.2,0.5,0.4,2.3,0.9,10.2,2.9,22.7,1,0,12,24,142,181,60,169,169,277,87,95,145,311,301,378,80,164,123,198,192,54,136,241,123,350,163,76,152,159,34,5,"1627827,1610612742"
161,203926,Doug McDermott,Doug,1610612759,SAS,30.0,46,20,26,0.435,24.5,4.5,9.5,0.468,2.3,5.2,0.435,0.6,0.8,0.763,0.4,2.0,2.4,1.3,0.8,0.3,0.1,0.5,1.6,0.8,11.8,-0.5,16.9,0,0,205,232,116,370,185,131,137,200,59,86,35,354,355,255,420,327,350,270,312,453,461,160,298,371,132,301,249,226,34,5,"203926,1610612759"
162,203110,Draymond Green,Draymond,1610612744,GSW,31.0,34,28,6,0.824,29.9,3.2,5.9,0.537,0.4,1.2,0.286,1.2,2.0,0.597,1.1,6.4,7.6,7.4,3.1,1.4,1.2,0.3,2.8,2.0,7.9,5.8,32.6,3,1,321,108,447,35,97,212,267,84,383,380,381,208,163,453,146,27,44,11,19,29,23,347,40,132,240,21,65,103,18,5,"203110,1610612744"
163,1629234,Drew Eubanks,Drew,1610612757,POR,25.0,51,17,34,0.333,12.6,1.8,3.3,0.535,0.0,0.2,0.125,1.2,1.6,0.741,1.4,2.8,4.1,1.0,0.9,0.3,0.6,0.3,1.3,1.8,4.8,-1.5,12.8,2,0,131,270,36,462,399,370,421,87,489,522,482,208,213,316,106,219,184,336,246,455,113,274,367,160,370,379,334,119,34,5,"1629234,1610612757"
164,1630613,Duane Washington Jr.,Duane,1610612754,IND,21.0,31,8,23,0.258,19.4,3.1,8.4,0.372,1.5,4.2,0.344,0.7,1.0,0.742,0.1,1.6,1.7,1.9,1.0,0.5,0.0,0.6,1.4,1.4,8.5,-3.5,13.9,0,0,346,413,159,513,264,219,167,469,139,141,224,318,315,311,533,371,433,201,206,336,494,117,349,229,218,494,313,226,34,5,"1630613,1610612754"
165,1629130,Duncan Robinson,Duncan,1610612748,MIA,27.0,59,40,19,0.678,27.0,3.9,9.8,0.394,3.0,8.3,0.361,0.7,0.8,0.833,0.4,2.6,2.9,1.6,0.8,0.6,0.2,0.3,2.7,1.0,11.4,1.9,18.8,0,0,16,13,239,93,149,158,131,422,12,10,189,336,366,145,416,261,303,228,273,261,367,298,50,308,143,127,216,226,34,5,"1629130,1610612748"
166,2730,Dwight Howard,Dwight,1610612747,LAL,36.0,44,18,26,0.409,14.9,2.0,3.3,0.601,0.1,0.2,0.667,1.3,2.1,0.63,2.0,3.8,5.8,0.5,0.8,0.7,0.7,0.4,2.0,1.9,5.4,-0.6,16.3,3,0,227,261,116,399,358,348,430,49,446,511,4,187,148,434,45,120,76,440,276,227,100,228,193,151,344,314,260,103,34,5,"2730,1610612747"
167,203939,Dwight Powell,Dwight,1610612742,DAL,30.0,61,36,25,0.59,20.6,2.8,4.3,0.649,0.2,0.5,0.406,1.6,2.2,0.75,2.0,2.4,4.4,1.1,0.8,0.5,0.4,0.3,2.5,2.6,7.5,0.3,16.4,0,0,5,24,131,193,244,253,353,28,427,466,66,145,141,274,46,283,157,312,307,330,184,335,78,90,259,239,256,226,34,5,"203939,1610612742"
168,1629685,Dylan Windler,Dylan,1610612739,CLE,25.0,37,23,14,0.622,9.3,0.9,2.1,0.429,0.6,1.5,0.389,0.2,0.2,0.778,0.4,1.3,1.7,0.7,0.4,0.2,0.1,0.1,1.0,0.2,2.5,-0.4,6.1,0,0,298,190,343,160,460,494,490,321,324,361,102,493,506,232,406,441,446,413,468,465,482,475,433,515,483,292,482,226,34,5,"1629685,1610612739"
169,202334,Ed Davis,Ed,1610612739,CLE,32.0,19,11,8,0.579,7.5,0.5,0.7,0.643,0.0,0.0,0.0,0.2,0.4,0.375,0.4,1.9,2.3,0.3,0.3,0.2,0.4,0.1,1.4,0.3,1.1,-0.3,5.8,0,0,415,380,421,216,492,533,568,31,492,544,492,502,469,513,421,343,362,527,509,494,188,500,350,502,537,287,492,226,34,5,"202334,1610612739"
170,203901,Elfrid Payton,Elfrid,1610612756,PHX,28.0,39,31,8,0.795,11.7,1.5,3.7,0.39,0.1,0.4,0.25,0.3,0.7,0.393,0.5,1.4,1.9,2.2,1.0,0.5,0.1,0.6,0.9,0.6,3.3,-0.2,9.7,0,0,285,73,421,45,419,407,388,436,454,481,420,466,391,511,339,403,409,163,214,335,448,112,474,412,445,282,393,226,34,5,"203901,1610612756"
171,1630190,Elijah Hughes,Elijah,1610612757,POR,23.0,19,13,6,0.684,9.2,1.2,3.3,0.355,0.7,2.4,0.289,0.2,0.2,1.0,0.2,1.3,1.5,0.5,0.5,0.3,0.2,0.1,0.8,0.3,3.2,-4.4,6.6,0,0,415,334,447,88,465,452,429,493,294,263,376,502,517,1,500,436,466,447,434,450,392,500,487,509,449,531,469,226,34,5,"1630190,1610612757"
172,1629150,Emanuel Terry,Emanuel,1610612756,PHX,25.0,3,2,1,0.667,6.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.3,5.0,0.7,1.7,0.3,0.0,0.0,1.3,0.3,0.0,-6.3,6.3,0,0,523,493,535,98,515,562,518,562,492,544,492,520,526,520,20,295,114,414,100,401,498,512,358,490,566,568,474,226,34,5,"1629150,1610612756"
173,1626144,Emmanuel Mudiay,Emmanuel,1610612758,SAC,25.0,2,0,2,0.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.5,1.0,1.5,-3.5,5.5,0,0,545,565,508,565,526,562,551,562,492,544,492,153,154,274,543,567,572,186,413,310,498,512,514,317,525,495,494,226,34,5,"1626144,1610612758"
174,202683,Enes Freedom,Enes,1610612738,BOS,29.0,35,20,15,0.571,11.8,1.5,2.8,0.526,0.1,0.1,0.4,0.7,0.8,0.857,1.7,2.8,4.6,0.2,0.6,0.1,0.4,0.5,1.2,0.8,3.7,2.0,10.5,2,0,318,232,322,222,418,408,457,98,476,524,74,333,370,103,68,213,142,534,382,498,199,191,389,377,420,114,379,119,34,5,"202683,1610612738"
175,202339,Eric Bledsoe,Eric,1610612757,POR,32.0,54,27,27,0.5,25.2,3.6,8.7,0.421,0.9,3.0,0.313,1.6,2.2,0.761,0.5,2.9,3.4,4.2,2.1,1.3,0.4,0.4,1.6,2.7,9.9,-0.7,22.9,2,0,87,122,101,286,176,172,157,344,224,207,326,140,140,260,338,207,245,65,61,38,235,268,296,85,173,323,150,119,34,5,"202339,1610612757"
176,201569,Eric Gordon,Eric,1610612745,HOU,33.0,49,15,34,0.306,29.7,5.0,10.4,0.479,2.3,5.5,0.414,1.9,2.4,0.758,0.3,1.7,2.0,2.9,1.9,0.5,0.4,0.4,1.1,1.8,14.1,-3.8,21.6,0,0,163,291,36,487,105,103,120,182,58,75,52,120,115,264,463,364,391,111,77,333,225,194,408,155,100,508,170,226,34,5,"201569,1610612745"
177,1629672,Eric Paschall,Eric,1610612762,UTA,25.0,45,29,16,0.644,13.1,1.9,4.0,0.486,0.8,2.0,0.378,1.1,1.5,0.758,0.6,1.5,2.0,0.6,0.6,0.2,0.1,0.3,1.0,1.0,5.7,0.7,9.3,0,0,219,102,307,130,390,349,377,162,276,299,130,229,237,265,314,396,390,427,388,496,460,274,463,303,332,208,405,226,34,5,"1629672,1610612762"
178,1630647,Eugene Omoruyi,Eugene,1610612742,DAL,25.0,4,1,3,0.25,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.8,0.8,4.6,0,0,516,520,491,515,545,525,543,406,418,467,9,384,315,482,341,450,430,454,546,525,498,512,514,447,515,206,515,226,34,5,"1630647,1610612742"
179,203095,Evan Fournier,Evan,1610612752,NYK,29.0,59,24,35,0.407,29.7,5.3,12.5,0.424,3.0,7.7,0.396,1.0,1.5,0.698,0.5,2.4,2.9,1.9,1.4,0.9,0.3,0.4,2.1,1.3,14.6,-2.0,23.2,0,0,16,170,28,402,103,97,83,334,11,21,92,254,240,372,327,286,303,203,129,115,295,235,155,250,94,422,145,226,34,5,"203095,1610612752"
180,1630596,Evan Mobley,Evan,1610612739,CLE,20.0,53,33,20,0.623,34.1,6.0,12.0,0.5,0.4,1.4,0.26,2.5,3.6,0.682,1.9,6.2,8.2,2.6,2.0,0.8,1.7,0.7,2.1,3.0,14.8,2.5,33.9,15,0,104,48,211,157,42,73,90,125,380,370,415,77,55,390,55,31,31,130,71,169,10,68,171,67,91,95,56,36,34,5,"1630596,1610612739"
181,1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,56,33,23,0.589,20.0,1.9,5.0,0.374,1.0,3.3,0.313,1.1,1.3,0.811,0.4,1.6,2.0,3.6,1.1,1.1,0.4,0.1,2.1,1.9,5.8,-3.9,16.9,2,0,54,48,159,196,253,361,310,465,201,191,325,239,268,185,426,375,402,81,180,74,193,445,173,149,329,512,248,119,34,5,"1630267,1610612743"
182,1628402,Frank Jackson,Frank,1610612765,DET,23.0,43,6,37,0.14,22.5,3.8,9.3,0.41,1.8,5.5,0.319,1.4,1.8,0.795,0.3,1.3,1.6,1.0,0.8,0.5,0.2,0.4,1.7,1.5,10.9,-5.0,15.6,0,0,237,440,19,554,215,161,140,379,99,72,307,162,179,214,451,445,459,361,309,306,346,200,245,205,148,543,274,226,34,5,"1628402,1610612765"
183,1626163,Frank Kaminsky,Frank,1610612756,PHX,28.0,9,8,1,0.889,20.1,4.0,7.3,0.545,0.6,1.7,0.333,2.0,2.2,0.9,1.2,3.3,4.6,1.4,0.6,0.9,0.8,0.3,1.6,2.1,10.6,4.3,22.6,0,0,471,413,535,29,252,151,197,74,327,341,257,99,137,49,127,156,144,240,388,135,67,274,301,126,155,40,154,226,34,5,"1626163,1610612756"
184,1628373,Frank Ntilikina,Frank,1610612742,DAL,23.0,47,27,20,0.574,12.5,1.5,4.0,0.379,0.7,2.1,0.34,0.5,0.5,0.958,0.1,1.2,1.3,1.1,0.6,0.5,0.1,0.2,1.1,0.7,4.3,1.1,9.0,0,0,197,122,211,220,401,398,365,453,285,293,241,393,441,31,521,460,487,302,391,308,429,424,418,389,393,172,413,226,34,5,"1628373,1610612742"
185,1630532,Franz Wagner,Franz,1610612753,ORL,20.0,62,15,47,0.242,31.8,5.9,12.7,0.466,1.3,3.6,0.357,2.5,2.9,0.849,1.1,3.5,4.6,3.0,1.6,0.9,0.5,1.2,2.1,2.4,15.5,-3.7,27.9,2,0,1,291,1,524,75,76,79,208,164,175,198,78,86,121,159,136,140,105,108,138,168,14,156,106,84,504,97,119,34,5,"1630532,1610612753"
